source,source_id,raw_id,title,title_stem,author,license_raw,license_normalized,license_display,url,genre_tier1,genre_tier2,primary_pool,candidate_pools,auto_label_score,auto_label_confidence,auto_label_bucket,matched_keywords
freesound,70209,70209,acoustic guitar lofi,acoustic guitar lofi,QLC,ccby,cc-by,CC-BY,https://freesound.org/people/QLC/sounds/70209/,Acoustic/Folk,Acoustic/Folk,Freesound-CC-BY-Acoustic/Folk,"[""Freesound-CC-BY-Acoustic/Folk"", ""Freesound-CC-BY-Sound Effects""]",9,0.8961,high,"{""Acoustic/Folk"": [""acoustic"", ""acoustic guitar"", ""guitar""], ""Sound Effects"": [""ui""]}"
freesound,70210,70210,acoustic guitar lofi,acoustic guitar lofi,QLC,ccby,cc-by,CC-BY,https://freesound.org/people/QLC/sounds/70210/,Acoustic/Folk,Acoustic/Folk,Freesound-CC-BY-Acoustic/Folk,"[""Freesound-CC-BY-Acoustic/Folk"", ""Freesound-CC-BY-Sound Effects""]",9,0.8961,high,"{""Acoustic/Folk"": [""acoustic"", ""acoustic guitar"", ""guitar""], ""Sound Effects"": [""ui""]}"
freesound,70253,70253,Cyprus ambient with swifts etc.mp3,Cyprus ambient with swifts etc,NikosDemetriou,ccby,cc-by,CC-BY,https://freesound.org/people/NikosDemetriou/sounds/70253/,Ambient/Drone,Ambient/Drone,Freesound-CC-BY-Ambient/Drone,"[""Freesound-CC-BY-Ambient/Drone""]",6,1.0000,high,"{""Ambient/Drone"": [""ambient""]}"
freesound,70269,70269,evening in the forest near city.WAV,evening in the forest near city,inchadney,ccby,cc-by,CC-BY,https://freesound.org/people/inchadney/sounds/70269/,Field Recording,Field Recording,Freesound-CC-BY-Field Recording,"[""Freesound-CC-BY-Field Recording""]",4,1.0000,high,"{""Field Recording"": [""city"", ""forest""]}"
freesound,70621,70621,Human HiHat Closed 1.aif,Human HiHat Closed 1,beskhu,ccby,cc-by,CC-BY,https://freesound.org/people/beskhu/sounds/70621/,Percussion/Drums,Percussion/Drums,Freesound-CC-BY-Percussion/Drums,"[""Freesound-CC-BY-Percussion/Drums""]",4,1.0000,high,"{""Percussion/Drums"": [""hihat""]}"
freesound,70622,70622,Human HiHat Closed 2.aif,Human HiHat Closed 2,beskhu,ccby,cc-by,CC-BY,https://freesound.org/people/beskhu/sounds/70622/,Percussion/Drums,Percussion/Drums,Freesound-CC-BY-Percussion/Drums,"[""Freesound-CC-BY-Percussion/Drums""]",4,1.0000,high,"{""Percussion/Drums"": [""hihat""]}"
freesound,70623,70623,Human HiHat Closed Long 1.aif,Human HiHat Closed Long 1,beskhu,ccby,cc-by,CC-BY,https://freesound.org/people/beskhu/sounds/70623/,Percussion/Drums,Percussion/Drums,Freesound-CC-BY-Percussion/Drums,"[""Freesound-CC-BY-Percussion/Drums""]",4,1.0000,high,"{""Percussion/Drums"": [""hihat""]}"
freesound,70624,70624,Human HiHat Closed Long 2.aif,Human HiHat Closed Long 2,beskhu,ccby,cc-by,CC-BY,https://freesound.org/people/beskhu/sounds/70624/,Percussion/Drums,Percussion/Drums,Freesound-CC-BY-Percussion/Drums,"[""Freesound-CC-BY-Percussion/Drums""]",4,1.0000,high,"{""Percussion/Drums"": [""hihat""]}"
freesound,70625,70625,Human HiHat Closed Long 3.aif,Human HiHat Closed Long 3,beskhu,ccby,cc-by,CC-BY,https://freesound.org/people/beskhu/sounds/70625/,Percussion/Drums,Percussion/Drums,Freesound-CC-BY-Percussion/Drums,"[""Freesound-CC-BY-Percussion/Drums""]",4,1.0000,high,"{""Percussion/Drums"": [""hihat""]}"
freesound,70626,70626,Human HiHat Opened.aif,Human HiHat Opened,beskhu,ccby,cc-by,CC-BY,https://freesound.org/people/beskhu/sounds/70626/,Percussion/Drums,Percussion/Drums,Freesound-CC-BY-Percussion/Drums,"[""Freesound-CC-BY-Percussion/Drums""]",4,1.0000,high,"{""Percussion/Drums"": [""hihat""]}"
freesound,71014,71014,Low and lower pitched drone,Low and lower pitched drone,paulnorthyorks,ccby,cc-by,CC-BY,https://freesound.org/people/paulnorthyorks/sounds/71014/,Ambient/Drone,Ambient/Drone,Freesound-CC-BY-Ambient/Drone,"[""Freesound-CC-BY-Ambient/Drone""]",6,1.0000,high,"{""Ambient/Drone"": [""drone""]}"
freesound,71278,71278,Big Noise Drone.wav,Big Noise Drone,fran_ky,ccby,cc-by,CC-BY,https://freesound.org/people/fran_ky/sounds/71278/,Ambient/Drone,Ambient/Drone,Freesound-CC-BY-Ambient/Drone,"[""Freesound-CC-BY-Ambient/Drone"", ""Freesound-CC-BY-Experimental/Noise""]",6,0.7208,high,"{""Ambient/Drone"": [""drone""], ""Experimental/Noise"": [""noise""]}"
freesound,71285,71285,Stairs_Drum_Loop.wav,Stairs_Drum_Loop,OIDGNW,cc0,cc0,CC0,https://freesound.org/people/OIDGNW/sounds/71285/,Percussion/Drums,Percussion/Drums,Freesound-CC0-Percussion/Drums,"[""Freesound-CC0-Percussion/Drums""]",9,1.0000,high,"{""Percussion/Drums"": [""drum"", ""drum loop"", ""loop""]}"
freesound,71462,71462,protest_crowd_ambience.wav,protest_crowd_ambience,NoiseCollector,ccby,cc-by,CC-BY,https://freesound.org/people/NoiseCollector/sounds/71462/,Field Recording,Field Recording,Freesound-CC-BY-Field Recording,"[""Freesound-CC-BY-Field Recording"", ""Freesound-CC-BY-Experimental/Noise""]",4,0.7825,high,"{""Field Recording"": [""ambience"", ""crowd""], ""Experimental/Noise"": [""noise""]}"
freesound,71478,71478,flipside-techno-01.wav,flipside-techno-01,jobro,ccby,cc-by,CC-BY,https://freesound.org/people/jobro/sounds/71478/,Electronic,Electronic,Freesound-CC-BY-Electronic,"[""Freesound-CC-BY-Electronic""]",6,1.0000,high,"{""Electronic"": [""techno""]}"
freesound,71479,71479,flipside-techno-02.wav,flipside-techno-02,jobro,ccby,cc-by,CC-BY,https://freesound.org/people/jobro/sounds/71479/,Electronic,Electronic,Freesound-CC-BY-Electronic,"[""Freesound-CC-BY-Electronic""]",6,1.0000,high,"{""Electronic"": [""techno""]}"
freesound,71480,71480,flipside-techno-03.wav,flipside-techno-03,jobro,ccby,cc-by,CC-BY,https://freesound.org/people/jobro/sounds/71480/,Electronic,Electronic,Freesound-CC-BY-Electronic,"[""Freesound-CC-BY-Electronic""]",6,1.0000,high,"{""Electronic"": [""techno""]}"
freesound,71481,71481,flipside-techno-04.wav,flipside-techno-04,jobro,ccby,cc-by,CC-BY,https://freesound.org/people/jobro/sounds/71481/,Electronic,Electronic,Freesound-CC-BY-Electronic,"[""Freesound-CC-BY-Electronic""]",6,1.0000,high,"{""Electronic"": [""techno""]}"
freesound,71482,71482,flipside-techno-05.wav,flipside-techno-05,jobro,ccby,cc-by,CC-BY,https://freesound.org/people/jobro/sounds/71482/,Electronic,Electronic,Freesound-CC-BY-Electronic,"[""Freesound-CC-BY-Electronic""]",6,1.0000,high,"{""Electronic"": [""techno""]}"
freesound,71539,71539,room tone.wav,room tone,andrewgnau2,sampling+,sampling+,CC-Sampling+,https://freesound.org/people/andrewgnau2/sounds/71539/,Field Recording,Field Recording,Freesound-CC-Sampling+-Field Recording,"[""Freesound-CC-Sampling+-Field Recording""]",8,1.0000,high,"{""Field Recording"": [""room tone""]}"
freesound,71598,71598,piano strum.wav,piano strum,ghostcake,ccby,cc-by,CC-BY,https://freesound.org/people/ghostcake/sounds/71598/,Acoustic/Folk,Acoustic/Folk,Freesound-CC-BY-Acoustic/Folk,"[""Freesound-CC-BY-Acoustic/Folk""]",4,1.0000,high,"{""Acoustic/Folk"": [""piano"", ""strum""]}"
freesound,71832,71832,4 28 09 epic beat loop lower drums.wav,4 28 09 epic beat loop lower drums,uzerx,cc0,cc0,CC0,https://freesound.org/people/uzerx/sounds/71832/,Percussion/Drums,Percussion/Drums,Freesound-CC0-Percussion/Drums,"[""Freesound-CC0-Percussion/Drums""]",7,1.0000,high,"{""Percussion/Drums"": [""beat"", ""drum"", ""drums"", ""loop""]}"
freesound,71835,71835,cool beat 100 bpm loop.wav,cool beat 100 bpm loop,uzerx,cc0,cc0,CC0,https://freesound.org/people/uzerx/sounds/71835/,Percussion/Drums,Percussion/Drums,Freesound-CC0-Percussion/Drums,"[""Freesound-CC0-Percussion/Drums""]",4,1.0000,high,"{""Percussion/Drums"": [""beat"", ""loop""]}"
freesound,71848,71848,Ambient 1.mp3,Ambient 1,thealchemist12,ccby,cc-by,CC-BY,https://freesound.org/people/thealchemist12/sounds/71848/,Ambient/Drone,Ambient/Drone,Freesound-CC-BY-Ambient/Drone,"[""Freesound-CC-BY-Ambient/Drone""]",6,1.0000,high,"{""Ambient/Drone"": [""ambient""]}"
freesound,72272,72272,LAYERS 002 - Granular Hastings - A#0.flac,LAYERS 002 - Granular Hastings - A#0,Jovica,ccby,cc-by,CC-BY,https://freesound.org/people/Jovica/sounds/72272/,Experimental/Noise,Experimental/Noise,Freesound-CC-BY-Experimental/Noise,"[""Freesound-CC-BY-Experimental/Noise""]",6,1.0000,high,"{""Experimental/Noise"": [""granular""]}"
freesound,72273,72273,LAYERS 002 - Granular Hastings - A#1.flac,LAYERS 002 - Granular Hastings - A#1,Jovica,ccby,cc-by,CC-BY,https://freesound.org/people/Jovica/sounds/72273/,Experimental/Noise,Experimental/Noise,Freesound-CC-BY-Experimental/Noise,"[""Freesound-CC-BY-Experimental/Noise""]",6,1.0000,high,"{""Experimental/Noise"": [""granular""]}"
freesound,72274,72274,LAYERS 002 - Granular Hastings - A#2.flac,LAYERS 002 - Granular Hastings - A#2,Jovica,ccby,cc-by,CC-BY,https://freesound.org/people/Jovica/sounds/72274/,Experimental/Noise,Experimental/Noise,Freesound-CC-BY-Experimental/Noise,"[""Freesound-CC-BY-Experimental/Noise""]",6,1.0000,high,"{""Experimental/Noise"": [""granular""]}"
freesound,72275,72275,LAYERS 002 - Granular Hastings - A#3.flac,LAYERS 002 - Granular Hastings - A#3,Jovica,ccby,cc-by,CC-BY,https://freesound.org/people/Jovica/sounds/72275/,Experimental/Noise,Experimental/Noise,Freesound-CC-BY-Experimental/Noise,"[""Freesound-CC-BY-Experimental/Noise""]",6,1.0000,high,"{""Experimental/Noise"": [""granular""]}"
freesound,72276,72276,LAYERS 002 - Granular Hastings - A#4.flac,LAYERS 002 - Granular Hastings - A#4,Jovica,ccby,cc-by,CC-BY,https://freesound.org/people/Jovica/sounds/72276/,Experimental/Noise,Experimental/Noise,Freesound-CC-BY-Experimental/Noise,"[""Freesound-CC-BY-Experimental/Noise""]",6,1.0000,high,"{""Experimental/Noise"": [""granular""]}"
freesound,72277,72277,LAYERS 002 - Granular Hastings - A#5.flac,LAYERS 002 - Granular Hastings - A#5,Jovica,ccby,cc-by,CC-BY,https://freesound.org/people/Jovica/sounds/72277/,Experimental/Noise,Experimental/Noise,Freesound-CC-BY-Experimental/Noise,"[""Freesound-CC-BY-Experimental/Noise""]",6,1.0000,high,"{""Experimental/Noise"": [""granular""]}"
freesound,72278,72278,LAYERS 002 - Granular Hastings - A0.flac,LAYERS 002 - Granular Hastings - A0,Jovica,ccby,cc-by,CC-BY,https://freesound.org/people/Jovica/sounds/72278/,Experimental/Noise,Experimental/Noise,Freesound-CC-BY-Experimental/Noise,"[""Freesound-CC-BY-Experimental/Noise""]",6,1.0000,high,"{""Experimental/Noise"": [""granular""]}"
freesound,72279,72279,LAYERS 002 - Granular Hastings - A1.flac,LAYERS 002 - Granular Hastings - A1,Jovica,ccby,cc-by,CC-BY,https://freesound.org/people/Jovica/sounds/72279/,Experimental/Noise,Experimental/Noise,Freesound-CC-BY-Experimental/Noise,"[""Freesound-CC-BY-Experimental/Noise""]",6,1.0000,high,"{""Experimental/Noise"": [""granular""]}"
freesound,72280,72280,LAYERS 002 - Granular Hastings - A2.flac,LAYERS 002 - Granular Hastings - A2,Jovica,ccby,cc-by,CC-BY,https://freesound.org/people/Jovica/sounds/72280/,Experimental/Noise,Experimental/Noise,Freesound-CC-BY-Experimental/Noise,"[""Freesound-CC-BY-Experimental/Noise""]",6,1.0000,high,"{""Experimental/Noise"": [""granular""]}"
freesound,72281,72281,LAYERS 002 - Granular Hastings - A3.flac,LAYERS 002 - Granular Hastings - A3,Jovica,ccby,cc-by,CC-BY,https://freesound.org/people/Jovica/sounds/72281/,Experimental/Noise,Experimental/Noise,Freesound-CC-BY-Experimental/Noise,"[""Freesound-CC-BY-Experimental/Noise""]",6,1.0000,high,"{""Experimental/Noise"": [""granular""]}"
freesound,72282,72282,LAYERS 002 - Granular Hastings - A4.flac,LAYERS 002 - Granular Hastings - A4,Jovica,ccby,cc-by,CC-BY,https://freesound.org/people/Jovica/sounds/72282/,Experimental/Noise,Experimental/Noise,Freesound-CC-BY-Experimental/Noise,"[""Freesound-CC-BY-Experimental/Noise""]",6,1.0000,high,"{""Experimental/Noise"": [""granular""]}"
freesound,72283,72283,LAYERS 002 - Granular Hastings - A5.flac,LAYERS 002 - Granular Hastings - A5,Jovica,ccby,cc-by,CC-BY,https://freesound.org/people/Jovica/sounds/72283/,Experimental/Noise,Experimental/Noise,Freesound-CC-BY-Experimental/Noise,"[""Freesound-CC-BY-Experimental/Noise""]",6,1.0000,high,"{""Experimental/Noise"": [""granular""]}"
freesound,72284,72284,LAYERS 002 - Granular Hastings - B0.flac,LAYERS 002 - Granular Hastings - B0,Jovica,ccby,cc-by,CC-BY,https://freesound.org/people/Jovica/sounds/72284/,Experimental/Noise,Experimental/Noise,Freesound-CC-BY-Experimental/Noise,"[""Freesound-CC-BY-Experimental/Noise""]",6,1.0000,high,"{""Experimental/Noise"": [""granular""]}"
freesound,72285,72285,LAYERS 002 - Granular Hastings - B1.flac,LAYERS 002 - Granular Hastings - B1,Jovica,ccby,cc-by,CC-BY,https://freesound.org/people/Jovica/sounds/72285/,Experimental/Noise,Experimental/Noise,Freesound-CC-BY-Experimental/Noise,"[""Freesound-CC-BY-Experimental/Noise""]",6,1.0000,high,"{""Experimental/Noise"": [""granular""]}"
freesound,72286,72286,LAYERS 002 - Granular Hastings - B2.flac,LAYERS 002 - Granular Hastings - B2,Jovica,ccby,cc-by,CC-BY,https://freesound.org/people/Jovica/sounds/72286/,Experimental/Noise,Experimental/Noise,Freesound-CC-BY-Experimental/Noise,"[""Freesound-CC-BY-Experimental/Noise""]",6,1.0000,high,"{""Experimental/Noise"": [""granular""]}"
freesound,72287,72287,LAYERS 002 - Granular Hastings - B3.flac,LAYERS 002 - Granular Hastings - B3,Jovica,ccby,cc-by,CC-BY,https://freesound.org/people/Jovica/sounds/72287/,Experimental/Noise,Experimental/Noise,Freesound-CC-BY-Experimental/Noise,"[""Freesound-CC-BY-Experimental/Noise""]",6,1.0000,high,"{""Experimental/Noise"": [""granular""]}"
freesound,72288,72288,LAYERS 002 - Granular Hastings - B4.flac,LAYERS 002 - Granular Hastings - B4,Jovica,ccby,cc-by,CC-BY,https://freesound.org/people/Jovica/sounds/72288/,Experimental/Noise,Experimental/Noise,Freesound-CC-BY-Experimental/Noise,"[""Freesound-CC-BY-Experimental/Noise""]",6,1.0000,high,"{""Experimental/Noise"": [""granular""]}"
freesound,72289,72289,LAYERS 002 - Granular Hastings - B5.flac,LAYERS 002 - Granular Hastings - B5,Jovica,ccby,cc-by,CC-BY,https://freesound.org/people/Jovica/sounds/72289/,Experimental/Noise,Experimental/Noise,Freesound-CC-BY-Experimental/Noise,"[""Freesound-CC-BY-Experimental/Noise""]",6,1.0000,high,"{""Experimental/Noise"": [""granular""]}"
freesound,72290,72290,LAYERS 002 - Granular Hastings - C#0.flac,LAYERS 002 - Granular Hastings - C#0,Jovica,ccby,cc-by,CC-BY,https://freesound.org/people/Jovica/sounds/72290/,Experimental/Noise,Experimental/Noise,Freesound-CC-BY-Experimental/Noise,"[""Freesound-CC-BY-Experimental/Noise""]",6,1.0000,high,"{""Experimental/Noise"": [""granular""]}"
freesound,72291,72291,LAYERS 002 - Granular Hastings - C#1.flac,LAYERS 002 - Granular Hastings - C#1,Jovica,ccby,cc-by,CC-BY,https://freesound.org/people/Jovica/sounds/72291/,Experimental/Noise,Experimental/Noise,Freesound-CC-BY-Experimental/Noise,"[""Freesound-CC-BY-Experimental/Noise""]",6,1.0000,high,"{""Experimental/Noise"": [""granular""]}"
freesound,72292,72292,LAYERS 002 - Granular Hastings - C#2.flac,LAYERS 002 - Granular Hastings - C#2,Jovica,ccby,cc-by,CC-BY,https://freesound.org/people/Jovica/sounds/72292/,Experimental/Noise,Experimental/Noise,Freesound-CC-BY-Experimental/Noise,"[""Freesound-CC-BY-Experimental/Noise""]",6,1.0000,high,"{""Experimental/Noise"": [""granular""]}"
freesound,72293,72293,LAYERS 002 - Granular Hastings - C#3.flac,LAYERS 002 - Granular Hastings - C#3,Jovica,ccby,cc-by,CC-BY,https://freesound.org/people/Jovica/sounds/72293/,Experimental/Noise,Experimental/Noise,Freesound-CC-BY-Experimental/Noise,"[""Freesound-CC-BY-Experimental/Noise""]",6,1.0000,high,"{""Experimental/Noise"": [""granular""]}"
freesound,72294,72294,LAYERS 002 - Granular Hastings - C#4.flac,LAYERS 002 - Granular Hastings - C#4,Jovica,ccby,cc-by,CC-BY,https://freesound.org/people/Jovica/sounds/72294/,Experimental/Noise,Experimental/Noise,Freesound-CC-BY-Experimental/Noise,"[""Freesound-CC-BY-Experimental/Noise""]",6,1.0000,high,"{""Experimental/Noise"": [""granular""]}"
freesound,72295,72295,LAYERS 002 - Granular Hastings - C#5.flac,LAYERS 002 - Granular Hastings - C#5,Jovica,ccby,cc-by,CC-BY,https://freesound.org/people/Jovica/sounds/72295/,Experimental/Noise,Experimental/Noise,Freesound-CC-BY-Experimental/Noise,"[""Freesound-CC-BY-Experimental/Noise""]",6,1.0000,high,"{""Experimental/Noise"": [""granular""]}"
freesound,72296,72296,LAYERS 002 - Granular Hastings - C0.flac,LAYERS 002 - Granular Hastings - C0,Jovica,ccby,cc-by,CC-BY,https://freesound.org/people/Jovica/sounds/72296/,Experimental/Noise,Experimental/Noise,Freesound-CC-BY-Experimental/Noise,"[""Freesound-CC-BY-Experimental/Noise""]",6,1.0000,high,"{""Experimental/Noise"": [""granular""]}"
freesound,72297,72297,LAYERS 002 - Granular Hastings - C1.flac,LAYERS 002 - Granular Hastings - C1,Jovica,ccby,cc-by,CC-BY,https://freesound.org/people/Jovica/sounds/72297/,Experimental/Noise,Experimental/Noise,Freesound-CC-BY-Experimental/Noise,"[""Freesound-CC-BY-Experimental/Noise""]",6,1.0000,high,"{""Experimental/Noise"": [""granular""]}"
freesound,72298,72298,LAYERS 002 - Granular Hastings - C2.flac,LAYERS 002 - Granular Hastings - C2,Jovica,ccby,cc-by,CC-BY,https://freesound.org/people/Jovica/sounds/72298/,Experimental/Noise,Experimental/Noise,Freesound-CC-BY-Experimental/Noise,"[""Freesound-CC-BY-Experimental/Noise""]",6,1.0000,high,"{""Experimental/Noise"": [""granular""]}"
freesound,72299,72299,LAYERS 002 - Granular Hastings - C3.flac,LAYERS 002 - Granular Hastings - C3,Jovica,ccby,cc-by,CC-BY,https://freesound.org/people/Jovica/sounds/72299/,Experimental/Noise,Experimental/Noise,Freesound-CC-BY-Experimental/Noise,"[""Freesound-CC-BY-Experimental/Noise""]",6,1.0000,high,"{""Experimental/Noise"": [""granular""]}"
freesound,72300,72300,LAYERS 002 - Granular Hastings - C4.flac,LAYERS 002 - Granular Hastings - C4,Jovica,ccby,cc-by,CC-BY,https://freesound.org/people/Jovica/sounds/72300/,Experimental/Noise,Experimental/Noise,Freesound-CC-BY-Experimental/Noise,"[""Freesound-CC-BY-Experimental/Noise""]",6,1.0000,high,"{""Experimental/Noise"": [""granular""]}"
freesound,72301,72301,LAYERS 002 - Granular Hastings - C5.flac,LAYERS 002 - Granular Hastings - C5,Jovica,ccby,cc-by,CC-BY,https://freesound.org/people/Jovica/sounds/72301/,Experimental/Noise,Experimental/Noise,Freesound-CC-BY-Experimental/Noise,"[""Freesound-CC-BY-Experimental/Noise""]",6,1.0000,high,"{""Experimental/Noise"": [""granular""]}"
freesound,72302,72302,LAYERS 002 - Granular Hastings - C6.flac,LAYERS 002 - Granular Hastings - C6,Jovica,ccby,cc-by,CC-BY,https://freesound.org/people/Jovica/sounds/72302/,Experimental/Noise,Experimental/Noise,Freesound-CC-BY-Experimental/Noise,"[""Freesound-CC-BY-Experimental/Noise""]",6,1.0000,high,"{""Experimental/Noise"": [""granular""]}"
freesound,72303,72303,LAYERS 002 - Granular Hastings - D#0.flac,LAYERS 002 - Granular Hastings - D#0,Jovica,ccby,cc-by,CC-BY,https://freesound.org/people/Jovica/sounds/72303/,Experimental/Noise,Experimental/Noise,Freesound-CC-BY-Experimental/Noise,"[""Freesound-CC-BY-Experimental/Noise""]",6,1.0000,high,"{""Experimental/Noise"": [""granular""]}"
freesound,72304,72304,LAYERS 002 - Granular Hastings - D#1.flac,LAYERS 002 - Granular Hastings - D#1,Jovica,ccby,cc-by,CC-BY,https://freesound.org/people/Jovica/sounds/72304/,Experimental/Noise,Experimental/Noise,Freesound-CC-BY-Experimental/Noise,"[""Freesound-CC-BY-Experimental/Noise""]",6,1.0000,high,"{""Experimental/Noise"": [""granular""]}"
freesound,72305,72305,LAYERS 002 - Granular Hastings - D#2.flac,LAYERS 002 - Granular Hastings - D#2,Jovica,ccby,cc-by,CC-BY,https://freesound.org/people/Jovica/sounds/72305/,Experimental/Noise,Experimental/Noise,Freesound-CC-BY-Experimental/Noise,"[""Freesound-CC-BY-Experimental/Noise""]",6,1.0000,high,"{""Experimental/Noise"": [""granular""]}"
freesound,72306,72306,LAYERS 002 - Granular Hastings - D#3.flac,LAYERS 002 - Granular Hastings - D#3,Jovica,ccby,cc-by,CC-BY,https://freesound.org/people/Jovica/sounds/72306/,Experimental/Noise,Experimental/Noise,Freesound-CC-BY-Experimental/Noise,"[""Freesound-CC-BY-Experimental/Noise""]",6,1.0000,high,"{""Experimental/Noise"": [""granular""]}"
